url,domain,target_brand_domain,critical_sector_entity_name,source_label,source_file,source_row,dns_status,dns_check_pass,dns_resolves_to_ip,resolved_ips,cname_exists,cname_chain_length,dns_error,validation_status,validation_reason
login-abdm.gov.in,login-abdm.gov.in,abdm.gov.in,National Health Authority (NHA),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://comp-vine.greenbloom.garden/cdk-msdn-3457325-null/load-file0dsdf567.chk,comp-vine.greenbloom.garden,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://dock-visu.stoneflare.garden/cdk-msdn-3457325-null/load-file0dsdf567.chk,dock-visu.stoneflare.garden,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://civi-opti.shadowpeak.garden/cdk-msdn-3457325-null/load-file0dsdf567.chk,civi-opti.shadowpeak.garden,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://vividmeshflow.zenithflowgrid.garden/cdk-msdn-3457325-null/load-file0dsdf567.chk,vividmeshflow.zenithflowgrid.garden,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://viewdarkberg.dexishostpath.garden/cdk-msdn-3457325-null/load-file0dsdf567.chk,viewdarkberg.dexishostpath.garden,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://viewdarkberg9.zexislinkhub.garden/cdk-msdn-3457325-null/load-file0dsdf567.chk,viewdarkberg9.zexislinkhub.garden,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://vitalpalette.mer4talon.in.net/cdk-msdn-3457325-null/load-file0dsdf567.chk,vitalpalette.mer4talon.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://jloj7ws.dex4lavel.in.net/cdk-msdn-3457325-null/load-file0dsdf567.chk,jloj7ws.dex4lavel.in.net,jio.com,Jio,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://vitalpur.sylo8mer.in.net/cdk-msdn-3457325-null/load-file0dsdf567.chk,vitalpur.sylo8mer.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://vinecarg.to9varil.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,vinecarg.to9varil.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://c1inic-crest.bovla7xel.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,c1inic-crest.bovla7xel.in.net,accounts.mgovcloud.in,National Informatics Centre (NIC),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://holz-v1.diet-lanolin.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,holz-v1.diet-lanolin.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://holz-v1.diet-lanolin.in.net/0d24c91a-8b5e-4f72-9136-735f0b4de1a8/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,holz-v1.diet-lanolin.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://visualpure.5zorelin.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,visualpure.5zorelin.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://whitecl-oud5.to7virel.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,whitecl-oud5.to7virel.in.net,eci.gov.in,Election Commision of India (ECI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://side-vi-ew6.cr2pskiing.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,side-vi-ew6.cr2pskiing.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://whitecl-oud5.basis-embankment.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,whitecl-oud5.basis-embankment.in.net,eci.gov.in,Election Commision of India (ECI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://new-vi-ew4.aperitif-form.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,new-vi-ew4.aperitif-form.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://niceshot4.wi3sorim.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,niceshot4.wi3sorim.in.net,accounts.mgovcloud.in,National Informatics Centre (NIC),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://side-vi-ew6.kymle2rix.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,side-vi-ew6.kymle2rix.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://side-vi-ew6.guardiansti1l.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,side-vi-ew6.guardiansti1l.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://whitecl-oud5.condit-rearrange.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,whitecl-oud5.condit-rearrange.in.net,eci.gov.in,Election Commision of India (ECI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://new-vi-ew4.overfeed-social.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,new-vi-ew4.overfeed-social.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://slowcivi.firs-tachycardia.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,slowcivi.firs-tachycardia.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://side-view6.de8trevarm.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,side-view6.de8trevarm.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://vialstr.prax9vitor.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google/,vialstr.prax9vitor.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://street-view6.kro2vilen.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google/,street-view6.kro2vilen.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://urban-vision1.vyr3solen.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google/,urban-vision1.vyr3solen.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://garden-view4.tov2liren.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google/,garden-view4.tov2liren.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://best-view3.pulp-turquoise.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,best-view3.pulp-turquoise.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://ts.bhaaratkeeshakti.vip/fwefwe324234234rgeffwehtrwyrhtrhtqwfqwd31443wefefwwfer3232fewwefwefwefqgrqwtherergqefwefqweqfwqf32fefwsda/uploads/EFewefwewFEW342234423234feWEEFWWefewefweffewwefEWF.php?file=333.exe,ts.bhaaratkeeshakti.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://sky-view1.white5lave.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,sky-view1.white5lave.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://beach-view4.there-way.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,beach-view4.there-way.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://ocean-view1.wi1msaren.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,ocean-view1.wi1msaren.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://night-view6.ra6xovel.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,night-view6.ra6xovel.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://garden-view4.to8varin.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,garden-view4.to8varin.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://vialnoti.wi3msorel.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,vialnoti.wi3msorel.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://sand-visua.qi8morlen.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,sand-visua.qi8morlen.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://sx9v1.sylo3rex.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,sx9v1.sylo3rex.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://geo-via1.ra5xovel.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,geo-via1.ra5xovel.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://sky-view1.wimso4rel.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,sky-view1.wimso4rel.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://lake-view4.rav2piren.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,lake-view4.rav2piren.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://garden-view4.tov2liren.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,garden-view4.tov2liren.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://microservisetrue.vip/fwefwe324234234rgeffwehtrwyrhtrhtqwfqwd31443wefefwwfer3232fewwefwefwefqgrqwtherergqefwefqweqfwqf32fefwsda/uploads/EFewefwewFEW342234423234feWEEFWWefewefweffewwefEWF.php?file=333.exe/,microservisetrue.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://urban-vision1.acidity-inflame.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,urban-vision1.acidity-inflame.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://street-view6.kro2vilen.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,street-view6.kro2vilen.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://urban-vision1.vyr3solen.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,urban-vision1.vyr3solen.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://vialstr.prax9vitor.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,vialstr.prax9vitor.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://view2-data.clear-stream-web.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google/,view2-data.clear-stream-web.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://mcfupmvl.vex8talin.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,mcfupmvl.vex8talin.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://view2-data.clear-stream-web.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,view2-data.clear-stream-web.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://cipherengin.mor5laxis.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,cipherengin.mor5laxis.in.net,axis.bank.in,Axis Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://vialinn.mor5laxis.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,vialinn.mor5laxis.in.net,axis.bank.in,Axis Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://hz7cbx.mor5laxis.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,hz7cbx.mor5laxis.in.net,axis.bank.in,Axis Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://rlovrqd.mor5laxis.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,rlovrqd.mor5laxis.in.net,axis.bank.in,Axis Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://arkflux7is.mor5laxis.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,arkflux7is.mor5laxis.in.net,axis.bank.in,Axis Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://road5-field.mor5laxis.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,road5-field.mor5laxis.in.net,axis.bank.in,Axis Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://vivi3-watch.mucus-rafter.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google/,vivi3-watch.mucus-rafter.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
https://vivi3-watch.mucus-rafter.in.net/05fe317c-0981-4de2-bc8a-930d369db441/ck-3d80df5d12cdfe6450a782fc87bf66b444.google,vivi3-watch.mucus-rafter.in.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
