lexical_similarity_score,min_edit_distance_to_brand_domain,homoglyph_similarity_score,brand_token_in_subdomain,brand_token_in_path,brand_not_in_registered_domain,subdomain_depth,dns_check_pass,dns_resolves_to_ip,cname_exists,cname_chain_length,nameserver_reputation_score,passive_dns_first_seen_days,domain_age_days,domain_expiry_days,registrar_reputation_score,asn_reputation_score,ip_seen_with_many_brands,https_enabled,ssl_valid,cert_age_days,ct_log_first_seen_days,url_fetch_success,redirect_count,redirect_cross_domain_count,page_render_success,has_login_form,has_password_input,form_action_external,logo_detected,logo_brand_matches_target_brand,logo_brand_domain_mismatch,favicon_hash_matches_target_brand,favicon_hash_matches_known_phish,html_dom_hash_matches_known_phish,high_lexical_similarity,page_fetch_success,no_login_form,no_brand_visual_claim,brand_token_or_logo_present,visual_brand_domain_mismatch,same_html_hash_domain_count_7d,suspected_inactive,suspected_active_infra,suspected_active_no_phish_evidence,phishing,phishing_campaign,validation_status,validation_reason,extraction_status,dns_status,rdap_status,whois_status,http_status,tls_status,page_status,label
0.645161,2,0.645161,0,0,1,0,1,1,0,0,6,-1,2583,339,8,8,1,1,1,80,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,53,312,6,-1,1,1,1,53,-1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.484848,3,0.484848,0,0,1,0,1,1,0,0,4,-1,25,340,6,-1,1,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,106,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,4,-1,6570,369,6,6,0,1,1,25,-1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.64,2,0.64,0,0,1,0,1,1,0,0,6,-1,8792,339,6,-1,1,1,0,-1,-1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,invalid,success,0
0.588235,3,0.588235,0,0,1,0,1,1,0,0,6,-1,26,339,6,-1,0,1,1,26,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.470588,3,0.470588,0,0,1,0,1,1,0,0,8,-1,26,339,6,-1,0,1,1,26,-1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.551724,2,0.551724,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,26,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,error,success,empty,0
0.434783,3,0.434783,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,30,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,161,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.516129,3,0.516129,0,0,1,0,1,1,0,0,6,-1,2950,337,4,-1,1,1,1,28,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,421,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.533333,2,0.533333,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,6,0,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,53,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.521739,4,0.521739,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,error,error,empty,0
0.482759,2,0.482759,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,26,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,421,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,error,success,success,success,0
0.538462,3,0.538462,0,0,1,0,1,1,0,0,8,-1,26,339,6,-1,0,1,1,26,-1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.315789,2,0.421053,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,30,-1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,455,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.315789,2,0.315789,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,34,-1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,455,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,6238,336,8,-1,1,0,0,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,error,success,0
0.315789,2,0.421053,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,34,-1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,455,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.5,2,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,34,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,38,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,394,336,8,-1,1,1,1,30,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2223,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,2948,339,6,-1,1,1,1,6,-1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.555556,2,0.555556,0,0,1,0,1,1,0,0,8,-1,26,339,6,-1,0,1,1,24,-1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.5625,2,0.5625,0,0,1,0,1,1,0,0,6,-1,2220,336,6,-1,0,1,1,7,-1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,5873,336,8,8,1,1,1,73,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2223,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.380952,1,0.380952,0,0,1,0,1,1,0,0,6,-1,756,339,6,-1,0,1,0,-1,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,invalid,success,0
0.434783,2,0.434783,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,8,1,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,error,success,success,success,0
0.56,2,0.56,0,0,1,0,1,1,0,0,6,-1,37,328,6,6,0,1,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,invalid,success,0
0.3,2,0.3,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,26,-1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,15,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.594595,1,0.594595,0,0,1,0,1,1,0,0,6,-1,1125,336,8,-1,1,1,1,202,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,2217,339,6,-1,0,1,1,44,-1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.6,1,0.6,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,29,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,success,success,success,success,0
0.4,3,0.4,0,0,1,0,1,1,0,0,6,-1,27,338,6,-1,0,0,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,error,success,0
0.578947,2,0.578947,0,0,1,0,1,1,0,0,6,-1,34,331,6,-1,1,1,1,26,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,394,336,8,8,1,1,1,31,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2223,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.461538,3,0.461538,0,0,1,0,1,1,0,0,6,-1,391,339,6,-1,1,1,1,22,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.666667,2,0.666667,0,0,1,0,1,1,0,0,6,-1,9615,247,8,-1,1,1,1,8,-1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.6,3,0.6,0,0,1,0,1,1,0,0,6,-1,26,339,6,-1,1,1,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,391,339,6,6,1,1,0,-1,-1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,partial,success,success,skipped,success,invalid,success,1
0.461538,2,0.461538,0,0,1,0,1,1,0,0,6,-1,27,338,8,-1,0,1,1,1,-1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.5,3,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,6,1,1,1,24,-1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,26,339,4,-1,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_436,error,empty,0
0.5,2,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,http_404,invalid,success,0
0.580645,3,0.580645,0,0,1,0,1,1,0,0,6,-1,26,339,8,-1,1,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.545455,3,0.545455,0,0,1,0,1,1,0,0,6,-1,26,339,4,-1,1,1,1,25,-1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.484848,5,0.484848,0,0,1,0,1,1,0,0,8,-1,25,340,4,-1,0,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,18,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.315789,2,0.421053,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,25,-1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,455,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.666667,2,0.666667,0,0,1,0,1,1,0,0,6,-1,26,339,8,-1,1,1,1,26,-1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.444444,2,0.444444,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,30,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.625,3,0.625,0,0,1,0,1,1,0,0,6,-1,2220,336,8,-1,1,1,1,15,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,4047,336,6,-1,1,1,1,46,-1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.380952,1,0.380952,0,0,1,0,1,1,0,0,8,-1,25,340,4,-1,0,1,1,25,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_523,success,success,0
0.47619,2,0.47619,0,0,1,0,1,1,0,0,6,-1,391,339,6,-1,1,0,0,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,error,success,0
0.615385,3,0.615385,0,0,1,0,1,1,0,0,6,-1,7700,335,6,-1,0,1,1,27,-1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,461,634,8,-1,1,1,1,13,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2223,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.538462,2,0.538462,0,0,1,0,1,1,0,0,6,-1,26,339,6,-1,0,1,1,22,-1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,201,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,success,success,0
0.526316,1,0.526316,0,0,1,0,1,1,0,0,8,-1,26,339,6,-1,0,1,1,26,-1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.315789,2,0.421053,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,error,error,empty,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,34,331,8,-1,1,1,1,33,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2223,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,4,-1,26,1070,6,-1,1,1,1,26,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,106,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.5,2,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,32,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,error,success,empty,0
0.47619,3,0.47619,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,error,error,empty,0
0.588235,3,0.588235,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,6,1,1,1,13,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,46,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,error,http_404,success,success,0
0.56,2,0.56,0,0,1,0,1,1,0,0,8,-1,50,681,8,-1,0,1,1,26,-1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.5,3,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,34,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,http_404,success,success,0
0.444444,1,0.444444,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,8,0,1,1,29,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,error,success,empty,0
0.5,1,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,8,1,1,1,23,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,2951,702,8,8,1,1,1,170,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2223,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.5,2,0.5,0,0,1,0,1,1,0,0,8,-1,25,340,4,-1,1,1,1,25,-1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.444444,4,0.444444,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,6,0,1,1,25,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,161,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.470588,3,0.470588,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.5,1,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.315789,2,0.421053,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,759,336,6,-1,0,1,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,10,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,success,skipped,success,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,26,339,6,-1,0,1,1,26,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,18,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_503,success,success,0
0.315789,2,0.315789,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,26,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.55,2,0.55,0,0,1,0,1,1,0,0,4,-1,26,339,6,-1,0,1,1,26,-1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.461538,3,0.461538,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,error,error,empty,0
0.428571,2,0.428571,0,0,1,0,1,1,0,0,6,-1,391,339,6,-1,1,1,1,14,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,27,338,8,8,1,1,1,24,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2223,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.444444,2,0.444444,0,0,1,0,1,1,0,0,6,-1,418,312,6,-1,0,1,1,26,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,49,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,success,success,0
0.555556,1,0.555556,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,26,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.514286,2,0.514286,0,0,1,0,1,1,0,0,6,-1,26,339,4,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_404,error,success,0
0.4,2,0.4,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,30,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.48,3,0.48,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,26,-1,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,27,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,http_403,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,8,1,1,1,33,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2223,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,unavailable,success,success,success,success,0
0.428571,3,0.428571,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,33,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,394,336,4,-1,1,1,1,7,-1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.533333,3,0.533333,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,33,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.421053,2,0.421053,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,30,-1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,455,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.380952,3,0.380952,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,6,-1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
